RegionID,RegionName,WarehouseLocation,ManagerName,ManagerEmail,Phone,ActiveWarehouses
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Barbara Furse,bfursei7@answers.com,704-289-4524,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Rozele Brokenbrow,rbrokenbrowi8@1688.com,901-518-0818,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gwenette Swire,gswirei9@chron.com,185-856-4180,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Giacomo Reeders,greedersia@issuu.com,840-190-2106,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Antonie Bernardeau,abernardeauib@dot.gov,713-441-1011,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Pascale Bruna,pbrunaic@imageshack.us,550-130-6773,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Imogen Dadd,idaddid@weibo.com,760-198-1476,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cordie Bratcher,cbratcherie@bandcamp.com,250-235-2070,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Natalina Skuse,nskuseif@naver.com,108-204-1381,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Bear Castan,bcastanig@disqus.com,279-288-4575,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Caroljean Dayer,cdayerih@vinaora.com,329-259-3640,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Torrey Lafrentz,tlafrentzii@google.es,258-622-0909,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cos Jellico,cjellicoij@google.cn,904-737-0353,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Elspeth Galton,egaltonik@issuu.com,882-459-9937,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Toddie Rigolle,trigolleil@independent.co.uk,413-437-7783,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Fidela Rainsdon,frainsdonim@ebay.com,539-672-6389,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Kylie Suddock,ksuddockin@tmall.com,934-207-9930,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Clary Mateescu,cmateescuio@hp.com,429-363-7981,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Berri Chaunce,bchaunceip@google.cn,593-292-0842,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Riki Teers,rteersiq@google.com.au,190-831-2640,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Aubrey Klessmann,aklessmannir@noaa.gov,523-423-2150,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Flossie Frascone,ffrasconeis@scribd.com,286-797-6567,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Alvinia Sives,asivesit@narod.ru,394-239-8416,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Rosene D'Alessandro,rdalessandroiu@google.ca,191-259-3430,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Kimberly Crumley,kcrumleyiv@hexun.com,296-658-4739,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Darryl Jimmes,djimmesiw@mit.edu,139-568-8632,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Vinson Durgan,vdurganix@scientificamerican.com,340-901-8408,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cordie Parradice,cparradiceiy@wsj.com,273-900-7479,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Don Grindley,dgrindleyiz@opera.com,865-559-2299,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Carla Slingsby,cslingsbyj0@ucsd.edu,369-151-1514,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Addy Netley,anetleyj1@sakura.ne.jp,433-458-8452,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Dennison McCoughan,dmccoughanj2@economist.com,259-979-1777,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Winn Grewcock,wgrewcockj3@gnu.org,560-860-1434,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gavan Jakeway,gjakewayj4@scribd.com,367-231-6395,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sherm Ephgrave,sephgravej5@ow.ly,765-167-5239,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Manda Januszkiewicz,mjanuszkiewiczj6@amazonaws.com,835-556-7149,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Maggi Hulland,mhullandj7@shop-pro.jp,989-919-0406,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Vickie Rain,vrainj8@godaddy.com,268-826-9706,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sully Oade,soadej9@utexas.edu,964-152-1751,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Brook Hefferan,bhefferanja@google.co.uk,508-119-6608,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Franky Campelli,fcampellijb@time.com,734-600-1225,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Florida Bothwell,fbothwelljc@de.vu,726-284-4514,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Godfry Brosetti,gbrosettijd@facebook.com,915-927-0034,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Freddie Drioli,fdriolije@craigslist.org,762-546-8746,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Alexa Fosken,afoskenjf@deviantart.com,162-838-7706,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Fleurette Thunders,fthundersjg@facebook.com,953-549-5624,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Bathsheba Jaques,bjaquesjh@dyndns.org,874-120-7778,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Lorianna Liquorish,lliquorishji@i2i.jp,225-142-1498,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Zeke Kingscott,zkingscottjj@icio.us,467-430-4132,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Hayes Phizaclea,hphizacleajk@sakura.ne.jp,895-720-1550,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Berky Admans,badmansjl@hatena.ne.jp,894-687-0820,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Lotte Henke,lhenkejm@dmoz.org,603-755-4233,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Quincy Peers,qpeersjn@apple.com,384-655-7294,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Thurston Legging,tleggingjo@rediff.com,904-628-2367,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Antoni Cleverley,acleverleyjp@pbs.org,536-778-9560,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Eustacia Oxenford,eoxenfordjq@lulu.com,945-518-4207,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Westleigh Crowden,wcrowdenjr@istockphoto.com,374-906-1327,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Nonah Glanz,nglanzjs@ameblo.jp,744-297-1336,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Padraic de Clerq,pdejt@cdbaby.com,588-581-4545,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jordanna Harrell,jharrellju@github.com,137-655-1240,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Jinny McLarty,jmclartyjv@hhs.gov,628-507-4102,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Glennis Losseljong,glosseljongjw@homestead.com,248-687-1977,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Demetri Abbatt,dabbattjx@ft.com,626-997-0260,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Waverley Piddlehinton,wpiddlehintonjy@webeden.co.uk,931-206-0890,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Willard Robak,wrobakjz@lulu.com,122-352-2026,1
